LINHA_EXCEL;CENTRO;SKU;DESCRIÇÃO;DEPÓSITO;QTD_REGISTRO;VALOR_REGISTRO
261;C532;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;3,0;286,72
262;C558;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;8,0;522,77
263;C721;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;15,0;1379,03
264;C723;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;AMED;17,0;1459,82
265;C903;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;11,0;848,72
266;C904;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;44,0;3085,14
267;C905;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;23,0;1752,52
268;C905;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;30,0;2285,89
269;C906;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;7,0;601,22
270;C906;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;25,0;2147,21
271;C907;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;125,0;11499,06
272;C908;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;8,0;689,25
273;C910;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;14,0;1282,92
274;C910;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;21,0;1924,38
275;C912;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;1,0;96,91
276;C913;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;24,0;1994,19
277;C915;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;EXEC;6,0;534,07
278;C915;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;11,0;979,13
279;C924;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;26,0;1974,45
280;C925;0186-0098-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;LVUT;5,0;484,55
281;C110;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;EXEC;2,0;189,57
282;C121;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;EXEC;1,0;95,11
283;C121;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;3,0;285,32
284;C260;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;189,58
285;C334;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;204,91
286;C400;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;198,61
287;C528;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;230,24
288;C532;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;2,0;230,09
289;C723;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;AMED;1,0;71,41
290;C904;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;17,0;1619,11
291;C905;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;1,0;95,21
292;C906;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;3,0;285,63
293;C910;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;1,0;96,22
294;C913;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;1,0;96,22
295;C924;0186-0099-8;MINI CDOE 1:2 + 1:8 PRECON SELADA 85/15;LVUT;1,0;96,21
296;C110;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;2,0;189,52
297;C121;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;1,0;95,13
298;C121;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;3,0;285,38
299;C260;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,15
300;C334;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;213,15
301;C400;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,92
302;C401;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;1,0;95,25
303;C528;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;229,23
304;C532;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,45
305;C558;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,24
306;C723;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;5,0;476,15
307;C733;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;2,0;190,49
308;C903;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,25
309;C904;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;17,0;1619,97
310;C905;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,25
311;C906;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,5
312;C907;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;EXEC;2,0;189,81
313;C910;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,93
314;C913;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;3,0;286,18
315;C915;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,25
316;C924;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;2,0;190,8
317;C925;0186-0099-9;MINI CDOE 1:2 + 1:8 PRECON SELADA 80/20;LVUT;1,0;95,25
318;C072;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;1,0;97,79
319;C121;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;6,0;648,41
320;C121;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;7,0;756,47
321;C260;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;5,0;482,31
322;C260;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;4,0;385,85
323;C334;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;11,0;1088,23
324;C400;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;193,51
325;C401;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;1,0;95,34
326;C450;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;2,0;222,51
327;C528;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;204,73
328;C532;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;196,62
329;C558;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;4,0;381,36
330;C723;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;19,0;1442,32
331;C733;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;4,0;380,9
332;C903;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;190,45
333;C904;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;AMED;1,0;95,56
334;C904;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;2,0;191,12
335;C904;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;55,0;5255,8
336;C905;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;3,0;286,32
337;C905;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;6,0;572,63
338;C906;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;7,0;666,58
339;C907;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;AMED;1,0;96,98
340;C907;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;EXEC;8,0;775,83
341;C907;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;6,0;581,87
342;C908;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;1,0;95,23
343;C909;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;195,57
344;C910;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;4,0;381,36
345;C913;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;7,0;667,39
346;C915;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;2,0;190,45
347;C924;0186-0100-0;MINI CDOE 1:2 + 1:8 PRECON SELADA 90/10;LVUT;9,0;883,54
348;C110;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;82,0;5386,9
349;C110;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;123,0;8080,34
350;C112;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;2,0;131,59
351;C121;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;110,0;7220,71
352;C121;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;99,0;6498,64
353;C175;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;AMED;24,0;1630,96
354;C175;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;19,0;1291,18
355;C260;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;273,0;17898,53
356;C260;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;29,0;1901,31
357;C340;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;15,0;985,72
358;C400;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;2,0;130,91
359;C401;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;AMED;4,0;262,26
360;C401;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;10,0;655,65
361;C401;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;13,0;852,35
362;C439;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;6,0;404,68
363;C440;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;8,0;530,52
364;C528;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;AMED;10,0;653,1
365;C528;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;10,0;653,1
366;C532;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;14,0;916,19
367;C558;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;AMED;4,0;262,53
368;C559;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;76,0;4977,08
369;C559;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;77,0;5042,56
370;C721;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;54,0;3540,95
371;C733;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;51,0;3345,24
372;C903;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;15,0;983,5
373;C904;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;12,0;787,4
374;C904;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;534,0;35039,37
375;C905;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;340,0;22309,78
376;C905;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;300,0;19685,1
377;C906;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;292,0;19162,04
378;C907;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;AMED;17,0;1114,72
379;C907;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;55,0;3606,44
380;C907;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;43,0;2819,58
381;C908;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;76,0;4972,58
382;C909;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;3,0;196,02
383;C910;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;30,0;1968,32
384;C910;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;58,0;3805,41
385;C912;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;11,0;721,5
386;C915;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;5,0;327,13
387;C915;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;15,0;981,4
388;C924;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;EXEC;30,0;1968,07
389;C924;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;24,0;1574,45
390;C925;0186-0100-2;MINI CDOE 1:8 ENTRADA E SAÍDA PRECON;LVUT;37,0;2430,34
391;C175;0192-0032-6;SPLITTER OPT CONECTORIZADO 1:4 GPON;LVUT;16,0;542,06
392;C339;0192-0032-6;SPLITTER OPT CONECTORIZADO 1:4 GPON;EXEC;34,0;670,26
393;C339;0192-0032-6;SPLITTER OPT CONECTORIZADO 1:4 GPON;LVUT;6,0;118,28
394;C559;0192-0032-6;SPLITTER OPT CONECTORIZADO 1:4 GPON;LVUT;20,0;352,78
395;C904;0192-0032-6;SPLITTER OPT CONECTORIZADO 1:4 GPON;LVUT;6,0;118,29
396;C401;0192-0215-6;SPLITTER OPT PASSÍVO 1:2 3,5dB-FTTH;LVUT;4,0;83,77
397;C528;0192-0215-6;SPLITTER OPT PASSÍVO 1:2 3,5dB-FTTH;LVUT;3,0;62,01
398;C532;0192-0215-6;SPLITTER OPT PASSÍVO 1:2 3,5dB-FTTH;LVUT;2,0;39,85
399;C072;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;73,0;1304,72
400;C074;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;19,0;341,93
401;C110;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;28,0;519,32
402;C121;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;AMED;2,0;35,73
403;C121;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;2,0;35,73
404;C121;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;16,0;285,81
405;C122;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;59,0;1052,26
406;C175;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;AMED;2,0;36,79
407;C175;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;2,0;36,79
408;C176;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;6,0;117,42
409;C177;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;6,0;106,95
410;C260;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;149,0;2690,36
411;C334;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;78,0;1397,79
412;C339;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;AMED;9,0;160,77
413;C401;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;49,0;874,13
414;C438;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;29,0;525,23
415;C439;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;7,0;129,05
416;C439;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;10,0;184,36
417;C440;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;10,0;181,12
418;C528;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;23,0;410,5
419;C532;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;27,0;485,32
420;C558;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;AMED;9,0;161,34
421;C558;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;2,0;35,85
422;C558;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;10,0;179,27
423;C559;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;22,0;393,71
424;C559;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;6,0;107,38
425;C723;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;32,0;0,32
426;C732;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;4,0;71,49
427;C733;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;182,0;3294,42
428;C903;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;35,0;630,23
429;C904;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;2,0;35,92
430;C904;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;106,0;1903,53
431;C905;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;7,0;125,91
432;C905;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;19,0;341,74
433;C906;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;38,0;682,71
434;C907;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;46,0;821,71
435;C907;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;65,0;1161,1
436;C908;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;3,0;53,62
437;C909;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;2,0;35,74
438;C910;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;20,0;356,92
439;C910;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;74,0;1320,59
440;C912;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;1,0;17,85
441;C912;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;4,0;71,4
442;C913;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;8,0;142,73
443;C915;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;63,0;1134,77
444;C924;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;62,0;1106,81
445;C925;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;2,0;35,75
446;F081;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;3,0;0,03
447;F176;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;EXEC;1,0;0,01
448;F177;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;1,0;0,01
449;F340;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;1,0;0,01
450;F438;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;6,0;0,06
451;F903;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;5,0;0,05
452;F904;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;141,0;1,41
453;F905;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;5,0;0,05
454;F906;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;5,0;0,05
455;F915;0192-0219-9;SPLITTER OPT. PASSIVO 1:8-10 DB-FTTH;LVUT;5,0;0,05
456;C072;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;LVUT;3,0;405,72
457;C175;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;LVUT;10,0;1204,5
458;C437;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;LVUT;1,0;59,84
459;F072;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;LVUT;4,0;0,04
460;F174;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;LVUT;3,0;0,0
461;F175;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;EXEC;17,0;0,17
462;F340;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;LVUT;1,0;0,01
463;F401;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;LVUT;8,0;0,08
464;F532;0192-0426-5;SPLITTER OPT SC-APC DGOI 24/48/64 90CM;LVUT;2,0;0,02
465;C110;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;7,0;73,52
466;C121;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;AMED;92,0;1011,08
467;C121;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;EXEC;36,0;395,64
468;C121;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;26,0;285,74
469;C175;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;EXEC;34,0;414,81
470;C175;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;45,0;549,01
471;C176;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;6,0;84,3
472;C177;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;AMED;4,0;42,23
473;C334;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;29,0;442,17
474;C339;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;36,0;449,6
475;C340;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;10,0;107,74
476;C440;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;1,0;10,5
477;C528;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;6,0;63,01
478;C532;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;5,0;52,51
479;C558;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;2,0;21,0
480;C733;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;EXEC;108,0;1146,28
481;C904;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;EXEC;9,0;99,64
482;C904;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;1,0;11,07
483;C906;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;1,0;10,79
484;C907;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;AMED;6,0;71,16
485;C907;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;EXEC;23,0;272,76
486;C907;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;1,0;11,86
487;C910;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;7,0;73,52
488;C924;0219-0022-1;KIT DERIVAÇÃO FIST-GCO DERIVAÇÃO RAYCHEM;LVUT;2,0;32,5
489;C116;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;AMED;50,0;1867,64
490;C175;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;AMED;10,0;332,77
491;C175;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;EXEC;27,0;898,49
492;C176;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;EXEC;3,0;71,46
493;C177;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;LVUT;21,0;784,44
494;C339;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;EXEC;128,0;3049,03
495;C339;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;LVUT;20,0;476,41
496;C340;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;LVUT;25,0;706,31
497;C400;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;LVUT;24,0;941,79
498;C401;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;AMED;3,0;100,39
499;C401;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;EXEC;2,0;66,93
500;C401;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;LVUT;17,0;568,87
501;C437;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;LVUT;35,0;970,79
502;C439;0219-0028-0;FIO ESPINAR ISOLADO REFORÇADO FEIR-125MM;LVUT;15,0;499,29
