LINHA_EXCEL;CENTRO;SKU;DESCRIÇÃO;DEPÓSITO;QTD_REGISTRO;VALOR_REGISTRO
3112;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3113;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3114;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3115;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3116;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3117;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3118;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3119;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3120;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3121;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;774,6;1443,13
3122;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3123;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3124;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3125;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3126;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3127;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3128;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3129;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3130;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3726,12
3131;C723;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;0,1;0,19
3132;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;71,0;134,97
3133;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;670,0;1273,68
3134;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;307,0;583,61
3135;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;227,0;431,53
3136;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;1200,0;2281,22
3137;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3138;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3139;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3140;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3141;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3142;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3143;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3144;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3145;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3146;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3147;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3148;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3149;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3150;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3151;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3152;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3153;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3154;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3155;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3156;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3157;C733;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3802,03
3158;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;93,0;182,95
3159;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;50,0;98,36
3160;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3934,48
3161;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3934,48
3162;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3934,48
3163;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3934,48
3164;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3934,48
3165;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;10,0;19,67
3166;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;1990,0;3914,81
3167;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;500,0;983,62
3168;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3934,48
3169;C903;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;LVUT;2000,0;3934,48
3170;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;20,0;37,52
3171;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;31,0;58,16
3172;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;250,0;469,05
3173;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;74,0;138,84
3174;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;200,0;375,24
3175;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;932,0;1748,61
3176;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;300,0;562,86
3177;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;1200,0;2251,43
3178;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3179;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3180;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3181;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3182;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3183;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3184;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3185;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3186;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3187;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3188;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3189;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3190;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3191;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3192;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3193;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
3194;C904;0452-1331-0;CABO DROP ALTA CAPACID. 24 FIBRAS S/MPO;EXEC;2000,0;3752,39
